"","time","runoff"
"998",1925-09-24,8.89
"999",1925-09-25,5.92
"1000",1925-09-26,3.67
"1001",1925-09-27,3.67
"1002",1925-09-28,3.74
"1003",1925-09-29,3.18
"1004",1925-09-30,2.77
"1005",1925-10-01,2.45
"1006",1925-10-02,2.26
"1007",1925-10-03,1.96
"1008",1925-10-04,1.79
"1009",1925-10-05,1.79
"1010",1925-10-06,1.73
"1011",1925-10-07,1.67
"1012",1925-10-08,1.56
"1013",1925-10-09,1.56
"1014",1925-10-10,1.46
"1015",1925-10-11,1.41
"1016",1925-10-12,1.46
"1017",1925-10-13,1.36
"1018",1925-10-14,1.36
"1019",1925-10-15,1.51
"1020",1925-10-16,1.41
"1021",1925-10-17,1.26
"1022",1925-10-18,1.06
"1023",1925-10-19,1.06
"1024",1925-10-20,1.02
"1025",1925-10-21,1.02
"1026",1925-10-22,1.02
"1027",1925-10-23,1.41
"1028",1925-10-24,1.36
"1029",1925-10-25,1.26
"1030",1925-10-26,1.21
"1031",1925-10-27,1.11
"1032",1925-10-28,1.02
"1033",1925-10-29,1.02
"1034",1925-10-30,1.02
"1035",1925-10-31,0.97
"1036",1925-11-01,0.92
"1037",1925-11-02,0.92
"1038",1925-11-03,0.92
"1039",1925-11-04,1.02
"1040",1925-11-05,1.21
"1041",1925-11-06,1.41
"1042",1925-11-07,1.73
"1043",1925-11-08,4.36
"1044",1925-11-09,2.58
"1045",1925-11-10,1.85
"1046",1925-11-11,1.41
"1047",1925-11-12,1.26
"1048",1925-11-13,1.21
"1049",1925-11-14,1.16
"1050",1925-11-15,1.11
"1051",1925-11-16,1.11
"1052",1925-11-17,1.06
"1053",1925-11-18,1.02
"1054",1925-11-19,1.02
"1055",1925-11-20,1.02
"1056",1925-11-21,0.92
"1057",1925-11-22,0.87
"1058",1925-11-23,0.92
"1059",1925-11-24,0.92
"1060",1925-11-25,0.83
"1061",1925-11-26,0.83
"1062",1925-11-27,0.83
"1063",1925-11-28,0.92
"1064",1925-11-29,0.83
"1065",1925-11-30,0.83
"1066",1925-12-01,0.92
"1067",1925-12-02,0.92
"1068",1925-12-03,0.92
"1069",1925-12-04,0.83
"1070",1925-12-05,0.83
"1071",1925-12-06,0.83
"1072",1925-12-07,0.83
"1073",1925-12-08,0.83
"1074",1925-12-09,0.83
"1075",1925-12-10,0.83
"1076",1925-12-11,0.92
"1077",1925-12-12,0.92
"1078",1925-12-13,0.87
"1079",1925-12-14,0.92
"1080",1925-12-15,0.83
"1081",1925-12-16,0.79
"1082",1925-12-17,0.79
"1083",1925-12-18,0.79
"1084",1925-12-19,0.79
"1085",1925-12-20,0.83
"1086",1925-12-21,3.22
"1087",1925-12-22,8.1
"1088",1925-12-23,9.18
"1089",1925-12-24,4.9
"1090",1925-12-25,3.88
"1091",1925-12-26,10.9
"1092",1925-12-27,9.65
"1093",1925-12-28,10.1
"1094",1925-12-29,8.59
"1095",1925-12-30,7.92
"1096",1925-12-31,8.55
"1097",1926-01-01,6.55
"1098",1926-01-02,5.52
"1099",1926-01-03,6.47
"1100",1926-01-04,5.84
"1101",1926-01-05,5.07
"1102",1926-01-06,4.62
"1103",1926-01-07,4.54
"1104",1926-01-08,4.32
"1105",1926-01-09,3.74
"1106",1926-01-10,3.18
"1107",1926-01-11,2.9
"1108",1926-01-12,2.7
"1109",1926-01-13,2.5
"1110",1926-01-14,2.43
"1111",1926-01-15,2.24
"1112",1926-01-16,2.17
"1113",1926-01-17,2.17
"1114",1926-01-18,2.17
"1115",1926-01-19,2.17
"1116",1926-01-20,2.17
"1117",1926-01-21,2.05
"1118",1926-01-22,1.99
"1119",1926-01-23,1.99
"1120",1926-01-24,1.87
"1121",1926-01-25,1.76
"1122",1926-01-26,1.76
"1123",1926-01-27,1.76
"1124",1926-01-28,1.76
"1125",1926-01-29,1.87
"1126",1926-01-30,1.87
"1127",1926-01-31,1.76
"1128",1926-02-01,1.76
"1129",1926-02-02,2.05
"1130",1926-02-03,2.56
"1131",1926-02-04,3.67
"1132",1926-02-05,3.25
"1133",1926-02-06,3.11
"1134",1926-02-07,2.83
"1135",1926-02-08,3.6
"1136",1926-02-09,3.11
"1137",1926-02-10,2.97
"1138",1926-02-11,2.77
"1139",1926-02-12,2.7
"1140",1926-02-13,2.83
"1141",1926-02-14,2.43
"1142",1926-02-15,2.24
"1143",1926-02-16,2.17
"1144",1926-02-17,2.11
"1145",1926-02-18,2.43
"1146",1926-02-19,4.69
"1147",1926-02-20,3.81
"1148",1926-02-21,2.97
"1149",1926-02-22,2.63
"1150",1926-02-23,2.5
"1151",1926-02-24,2.37
"1152",1926-02-25,2.24
"1153",1926-02-26,2.17
"1154",1926-02-27,1.99
"1155",1926-02-28,1.81
"1156",1926-03-01,1.81
"1157",1926-03-02,1.76
"1158",1926-03-03,1.7
"1159",1926-03-04,1.76
"1160",1926-03-05,1.99
"1161",1926-03-06,1.76
"1162",1926-03-07,3.25
"1163",1926-03-08,4.99
"1164",1926-03-09,3.74
"1165",1926-03-10,3.18
"1166",1926-03-11,2.7
"1167",1926-03-12,2.43
"1168",1926-03-13,2.24
"1169",1926-03-14,2.11
"1170",1926-03-15,2.11
"1171",1926-03-16,1.99
"1172",1926-03-17,1.87
"1173",1926-03-18,1.87
"1174",1926-03-19,1.81
"1175",1926-03-20,1.81
"1176",1926-03-21,1.64
"1177",1926-03-22,1.7
"1178",1926-03-23,1.59
"1179",1926-03-24,1.59
"1180",1926-03-25,1.59
"1181",1926-03-26,1.64
"1182",1926-03-27,1.93
"1183",1926-03-28,2.37
"1184",1926-03-29,3.81
"1185",1926-03-30,3.04
"1186",1926-03-31,2.83
"1187",1926-04-01,2.97
"1188",1926-04-02,2.77
"1189",1926-04-03,2.83
"1190",1926-04-04,2.7
"1191",1926-04-05,2.63
"1192",1926-04-06,2.5
"1193",1926-04-07,2.43
"1194",1926-04-08,2.5
"1195",1926-04-09,2.7
"1196",1926-04-10,2.56
"1197",1926-04-11,2.63
"1198",1926-04-12,2.43
"1199",1926-04-13,2.3
"1200",1926-04-14,2.24
"1201",1926-04-15,2.17
"1202",1926-04-16,2.24
"1203",1926-04-17,2.3
"1204",1926-04-18,1.93
"1205",1926-04-19,2.24
"1206",1926-04-20,2.24
"1207",1926-04-21,2.24
"1208",1926-04-22,2.11
"1209",1926-04-23,2.24
"1210",1926-04-24,2.24
"1211",1926-04-25,2.3
"1212",1926-04-26,2.24
"1213",1926-04-27,1.99
"1214",1926-04-28,1.99
"1215",1926-04-29,1.99
"1216",1926-04-30,2.24
"1217",1926-05-01,2.43
"1218",1926-05-02,2.43
"1219",1926-05-03,2.56
"1220",1926-05-04,4.83
"1221",1926-05-05,4.24
"1222",1926-05-06,4.24
"1223",1926-05-07,3.74
"1224",1926-05-08,3.04
"1225",1926-05-09,2.97
"1226",1926-05-10,2.83
"1227",1926-05-11,2.5
"1228",1926-05-12,2.37
"1229",1926-05-13,3.09
"1230",1926-05-14,4.7
"1231",1926-05-15,3.67
"1232",1926-05-16,3.53
"1233",1926-05-17,3.18
"1234",1926-05-18,2.83
"1235",1926-05-19,2.7
"1236",1926-05-20,2.43
"1237",1926-05-21,2.37
"1238",1926-05-22,2.37
"1239",1926-05-23,2.37
"1240",1926-05-24,2.3
"1241",1926-05-25,2.5
"1242",1926-05-26,2.5
"1243",1926-05-27,2.56
"1244",1926-05-28,2.63
"1245",1926-05-29,2.97
"1246",1926-05-30,4.24
"1247",1926-05-31,9.05
"1248",1926-06-01,7.98
"1249",1926-06-02,5.99
"1250",1926-06-03,6.71
"1251",1926-06-04,7.03
"1252",1926-06-05,5.6
"1253",1926-06-06,4.77
"1254",1926-06-07,4.32
"1255",1926-06-08,4.17
"1256",1926-06-09,4.17
"1257",1926-06-10,3.6
"1258",1926-06-11,3.25
"1259",1926-06-12,3.46
"1260",1926-06-13,5.12
"1261",1926-06-14,4.99
"1262",1926-06-15,4.92
"1263",1926-06-16,4.39
"1264",1926-06-17,4.32
"1265",1926-06-18,5.72
"1266",1926-06-19,6.87
"1267",1926-06-20,5.29
"1268",1926-06-21,4.24
"1269",1926-06-22,4.03
"1270",1926-06-23,6.63
"1271",1926-06-24,4.62
"1272",1926-06-25,7
"1273",1926-06-26,6.15
"1274",1926-06-27,4.47
"1275",1926-06-28,3.88
"1276",1926-06-29,3.53
"1277",1926-06-30,3.25
"1278",1926-07-01,2.97
"1279",1926-07-02,2.9
"1280",1926-07-03,2.7
"1281",1926-07-04,2.63
"1282",1926-07-05,2.63
"1283",1926-07-06,2.77
"1284",1926-07-07,7.65
"1285",1926-07-08,10.6
"1286",1926-07-09,5.88
"1287",1926-07-10,5.8
"1288",1926-07-11,4.14
"1289",1926-07-12,3.5
"1290",1926-07-13,3.09
"1291",1926-07-14,2.82
"1292",1926-07-15,3.55
"1293",1926-07-16,4.43
"1294",1926-07-17,3.36
"1295",1926-07-18,2.89
"1296",1926-07-19,2.62
"1297",1926-07-20,4.22
"1298",1926-07-21,3.16
"1299",1926-07-22,2.62
"1300",1926-07-23,2.35
"1301",1926-07-24,2.1
"1302",1926-07-25,1.98
"1303",1926-07-26,1.98
"1304",1926-07-27,1.86
"1305",1926-07-28,2.29
"1306",1926-07-29,2.42
"1307",1926-07-30,3.93
"1308",1926-07-31,2.75
"1309",1926-08-01,2.16
"1310",1926-08-02,1.92
"1311",1926-08-03,1.74
"1312",1926-08-04,1.68
"1313",1926-08-05,1.8
"1314",1926-08-06,1.68
"1315",1926-08-07,3
"1316",1926-08-08,6.38
"1317",1926-08-09,4
"1318",1926-08-10,2.69
"1319",1926-08-11,2.93
"1320",1926-08-12,7.34
"1321",1926-08-13,4
"1322",1926-08-14,3.02
"1323",1926-08-15,2.29
"1324",1926-08-16,2.04
"1325",1926-08-17,3.01
"1326",1926-08-18,2.75
"1327",1926-08-19,2.22
"1328",1926-08-20,2.04
"1329",1926-08-21,1.98
"1330",1926-08-22,2.04
"1331",1926-08-23,1.98
"1332",1926-08-24,1.86
"1333",1926-08-25,1.74
"1334",1926-08-26,1.68
"1335",1926-08-27,1.74
"1336",1926-08-28,1.68
"1337",1926-08-29,1.44
"1338",1926-08-30,1.5
"1339",1926-08-31,1.38
"1340",1926-09-01,1.27
"1341",1926-09-02,1.33
"1342",1926-09-03,1.38
"1343",1926-09-04,1.33
"1344",1926-09-05,1.68
"1345",1926-09-06,2.62
"1346",1926-09-07,1.27
"1347",1926-09-08,1
"1348",1926-09-09,1.05
"1349",1926-09-10,0.94
"1350",1926-09-11,0.94
"1351",1926-09-12,0.94
"1352",1926-09-13,1.16
"1353",1926-09-14,1.05
"1354",1926-09-15,1
"1355",1926-09-16,0.84
"1356",1926-09-17,0.8
"1357",1926-09-18,0.75
"1358",1926-09-19,0.75
"1359",1926-09-20,0.75
"1360",1926-09-21,0.89
"1361",1926-09-22,0.84
"1362",1926-09-23,0.8
"1363",1926-09-24,0.8
"1364",1926-09-25,0.62
"1365",1926-09-26,0.54
"1366",1926-09-27,2.23
"1367",1926-09-28,1.05
"1368",1926-09-29,0.66
"1369",1926-09-30,0.5
"1370",1926-10-01,0.43
"1371",1926-10-02,0.75
"1372",1926-10-03,0.75
"1373",1926-10-04,0.8
"1374",1926-10-05,0.8
"1375",1926-10-06,0.75
"1376",1926-10-07,0.84
"1377",1926-10-08,0.89
"1378",1926-10-09,0.84
"1379",1926-10-10,0.94
"1380",1926-10-11,0.94
"1381",1926-10-12,0.89
"1382",1926-10-13,0.8
"1383",1926-10-14,0.66
"1384",1926-10-15,0.71
"1385",1926-10-16,0.75
"1386",1926-10-17,0.8
"1387",1926-10-18,0.94
"1388",1926-10-19,1
"1389",1926-10-20,0.94
"1390",1926-10-21,2.97
"1391",1926-10-22,5.29
"1392",1926-10-23,3.39
"1393",1926-10-24,3.19
"1394",1926-10-25,2.08
"1395",1926-10-26,2.45
"1396",1926-10-27,1.91
"1397",1926-10-28,1.31
"1398",1926-10-29,2.8
"1399",1926-10-30,3.7
"1400",1926-10-31,1.91
"1401",1926-11-01,1.57
"1402",1926-11-02,1.21
"1403",1926-11-03,1.02
"1404",1926-11-04,0.88
"1405",1926-11-05,0.75
"1406",1926-11-06,1.02
"1407",1926-11-07,1.21
"1408",1926-11-08,1.41
"1409",1926-11-09,3.42
"1410",1926-11-10,1.96
"1411",1926-11-11,1.41
"1412",1926-11-12,1.16
"1413",1926-11-13,1.31
"1414",1926-11-14,1.46
"1415",1926-11-15,1.36
"1416",1926-11-16,1.36
"1417",1926-11-17,1.31
"1418",1926-11-18,1.31
"1419",1926-11-19,1.51
"1420",1926-11-20,1.73
"1421",1926-11-21,3.96
"1422",1926-11-22,2.19
"1423",1926-11-23,1.85
"1424",1926-11-24,1.79
"1425",1926-11-25,1.63
"1426",1926-11-26,1.52
"1427",1926-11-27,1.36
"1428",1926-11-28,1.22
"1429",1926-11-29,1.26
"1430",1926-11-30,1.17
"1431",1926-12-01,1.13
"1432",1926-12-02,1.08
"1433",1926-12-03,1.08
"1434",1926-12-04,1.04
"1435",1926-12-05,0.99
"1436",1926-12-06,0.99
"1437",1926-12-07,1.04
"1438",1926-12-08,0.95
"1439",1926-12-09,0.99
"1440",1926-12-10,0.99
"1441",1926-12-11,1.08
"1442",1926-12-12,0.95
"1443",1926-12-13,0.99
"1444",1926-12-14,0.95
"1445",1926-12-15,0.95
"1446",1926-12-16,1.04
"1447",1926-12-17,0.95
"1448",1926-12-18,0.95
"1449",1926-12-19,0.86
"1450",1926-12-20,0.9
"1451",1926-12-21,0.99
"1452",1926-12-22,1.04
"1453",1926-12-23,0.95
"1454",1926-12-24,0.86
"1455",1926-12-25,0.86
"1456",1926-12-26,0.95
"1457",1926-12-27,0.95
"1458",1926-12-28,0.9
"1459",1926-12-29,0.86
"1460",1926-12-30,0.86
"1461",1926-12-31,0.77
"1462",1927-01-01,0.7
"1463",1927-01-02,0.7
"1464",1927-01-03,0.7
"1465",1927-01-04,0.8
"1466",1927-01-05,0.7
"1467",1927-01-06,0.7
"1468",1927-01-07,1.1
"1469",1927-01-08,1.8
"1470",1927-01-09,1.4
"1471",1927-01-10,1.2
"1472",1927-01-11,1.5
"1473",1927-01-12,1.5
"1474",1927-01-13,1.5
"1475",1927-01-14,1.5
"1476",1927-01-15,1.3
"1477",1927-01-16,1
"1478",1927-01-17,1.2
"1479",1927-01-18,1.1
"1480",1927-01-19,0.9
"1481",1927-01-20,0.9
"1482",1927-01-21,0.9
"1483",1927-01-22,0.9
"1484",1927-01-23,1
"1485",1927-01-24,1
"1486",1927-01-25,1
"1487",1927-01-26,1
"1488",1927-01-27,1
"1489",1927-01-28,1
"1490",1927-01-29,0.9
"1491",1927-01-30,1
"1492",1927-01-31,1.3
"1493",1927-02-01,1.5
"1494",1927-02-02,1.4
"1495",1927-02-03,1.4
"1496",1927-02-04,1.5
"1497",1927-02-05,1.4
"1498",1927-02-06,1
"1499",1927-02-07,0.9
"1500",1927-02-08,0.9
"1501",1927-02-09,0.9
"1502",1927-02-10,0.8
"1503",1927-02-11,0.8
"1504",1927-02-12,0.8
"1505",1927-02-13,0.8
"1506",1927-02-14,0.8
"1507",1927-02-15,0.7
"1508",1927-02-16,0.7
"1509",1927-02-17,0.8
"1510",1927-02-18,1.7
"1511",1927-02-19,1.8
"1512",1927-02-20,1
"1513",1927-02-21,0.9
"1514",1927-02-22,0.9
"1515",1927-02-23,1.1
"1516",1927-02-24,1.2
"1517",1927-02-25,1.1
"1518",1927-02-26,3.2
"1519",1927-02-27,5.6
"1520",1927-02-28,4.8
"1521",1927-03-01,4.1
"1522",1927-03-02,4.2
"1523",1927-03-03,4.1
"1524",1927-03-04,3.8
"1525",1927-03-05,3.2
"1526",1927-03-06,2.7
"1527",1927-03-07,2.6
"1528",1927-03-08,2.8
"1529",1927-03-09,4
"1530",1927-03-10,4.3
"1531",1927-03-11,3.9
"1532",1927-03-12,3.3
"1533",1927-03-13,3
"1534",1927-03-14,2.8
"1535",1927-03-15,3
"1536",1927-03-16,2.8
"1537",1927-03-17,2.7
"1538",1927-03-18,2.5
"1539",1927-03-19,2.5
"1540",1927-03-20,2.6
"1541",1927-03-21,2.7
"1542",1927-03-22,2.7
"1543",1927-03-23,2.6
"1544",1927-03-24,2.8
"1545",1927-03-25,2.4
"1546",1927-03-26,4.4
"1547",1927-03-27,3.5
"1548",1927-03-28,7.4
"1549",1927-03-29,7.3
"1550",1927-03-30,5.4
"1551",1927-03-31,5.7
"1552",1927-04-01,4.7
"1553",1927-04-02,4.4
"1554",1927-04-03,4
"1555",1927-04-04,4.2
"1556",1927-04-05,4.4
"1557",1927-04-06,7.9
"1558",1927-04-07,8.2
"1559",1927-04-08,10.1
"1560",1927-04-09,5.7
"1561",1927-04-10,4.4
"1562",1927-04-11,3.9
"1563",1927-04-12,3.4
"1564",1927-04-13,3.1
"1565",1927-04-14,3
"1566",1927-04-15,5.7
"1567",1927-04-16,5.2
"1568",1927-04-17,3.2
"1569",1927-04-18,2.7
"1570",1927-04-19,2.8
"1571",1927-04-20,3
"1572",1927-04-21,3.3
"1573",1927-04-22,3.8
"1574",1927-04-23,3.4
"1575",1927-04-24,3.4
"1576",1927-04-25,2.9
"1577",1927-04-26,2.7
"1578",1927-04-27,3.1
"1579",1927-04-28,4
"1580",1927-04-29,3.8
"1581",1927-04-30,3.8
"1582",1927-05-01,6.2
"1583",1927-05-02,5.2
"1584",1927-05-03,4.4
"1585",1927-05-04,4.1
"1586",1927-05-05,3.9
"1587",1927-05-06,3.9
"1588",1927-05-07,3.9
"1589",1927-05-08,3.7
"1590",1927-05-09,7.7
"1591",1927-05-10,6.6
"1592",1927-05-11,6.1
"1593",1927-05-12,4.2
"1594",1927-05-13,3.4
"1595",1927-05-14,2.8
"1596",1927-05-15,2.6
"1597",1927-05-16,2.6
"1598",1927-05-17,2.5
"1599",1927-05-18,2.5
"1600",1927-05-19,3.1
"1601",1927-05-20,5.3
"1602",1927-05-21,3.3
"1603",1927-05-22,3
"1604",1927-05-23,3.4
"1605",1927-05-24,2.8
"1606",1927-05-25,2.4
"1607",1927-05-26,2.4
"1608",1927-05-27,2.4
"1609",1927-05-28,2.1
"1610",1927-05-29,2
"1611",1927-05-30,2.1
"1612",1927-05-31,2.1
"1613",1927-06-01,2
"1614",1927-06-02,2.1
"1615",1927-06-03,2.2
"1616",1927-06-04,4.4
"1617",1927-06-05,5.1
"1618",1927-06-06,3.1
"1619",1927-06-07,2.6
"1620",1927-06-08,2.4
"1621",1927-06-09,3.1
"1622",1927-06-10,4
"1623",1927-06-11,4.9
"1624",1927-06-12,5.3
"1625",1927-06-13,5
"1626",1927-06-14,3.6
"1627",1927-06-15,3
"1628",1927-06-16,2.6
"1629",1927-06-17,2.9
"1630",1927-06-18,7.1
"1631",1927-06-19,5.2
"1632",1927-06-20,3.7
"1633",1927-06-21,3
"1634",1927-06-22,2.6
"1635",1927-06-23,3.8
"1636",1927-06-24,2.8
"1637",1927-06-25,2.6
"1638",1927-06-26,2.4
"1639",1927-06-27,2.6
"1640",1927-06-28,2.4
"1641",1927-06-29,1.9
"1642",1927-06-30,1.8
"1643",1927-07-01,1.9
"1644",1927-07-02,1.8
"1645",1927-07-03,1.8
"1646",1927-07-04,1.6
"1647",1927-07-05,1.5
"1648",1927-07-06,1.4
"1649",1927-07-07,1.8
"1650",1927-07-08,1.7
"1651",1927-07-09,2.6
"1652",1927-07-10,3.3
"1653",1927-07-11,2.4
"1654",1927-07-12,5.4
"1655",1927-07-13,4.9
"1656",1927-07-14,2.9
"1657",1927-07-15,2.5
"1658",1927-07-16,2.6
"1659",1927-07-17,5.2
"1660",1927-07-18,4.3
"1661",1927-07-19,2.9
"1662",1927-07-20,2.5
"1663",1927-07-21,2
"1664",1927-07-22,1.8
"1665",1927-07-23,6
"1666",1927-07-24,4.2
"1667",1927-07-25,3
"1668",1927-07-26,2.6
"1669",1927-07-27,2.3
"1670",1927-07-28,5
"1671",1927-07-29,8.2
"1672",1927-07-30,9.4
"1673",1927-07-31,5
"1674",1927-08-01,3.9
"1675",1927-08-02,11.5
"1676",1927-08-03,13.9
"1677",1927-08-04,7.4
"1678",1927-08-05,5.5
"1679",1927-08-06,4.8
"1680",1927-08-07,6.8
"1681",1927-08-08,5.3
"1682",1927-08-09,5.3
"1683",1927-08-10,4.2
"1684",1927-08-11,4.6
"1685",1927-08-12,8.8
"1686",1927-08-13,5.2
"1687",1927-08-14,4.2
"1688",1927-08-15,6.6
"1689",1927-08-16,9
"1690",1927-08-17,5.7
"1691",1927-08-18,4.7
"1692",1927-08-19,7
"1693",1927-08-20,6.5
"1694",1927-08-21,4.9
"1695",1927-08-22,4.6
"1696",1927-08-23,6
"1697",1927-08-24,10.7
"1698",1927-08-25,10.3
"1699",1927-08-26,12.2
"1700",1927-08-27,9.1
"1701",1927-08-28,6.4
"1702",1927-08-29,5.2
"1703",1927-08-30,4.6
"1704",1927-08-31,4.1
"1705",1927-09-01,3.7
"1706",1927-09-02,3.4
"1707",1927-09-03,3.3
"1708",1927-09-04,3.4
"1709",1927-09-05,3.3
"1710",1927-09-06,3
"1711",1927-09-07,3.2
"1712",1927-09-08,4.6
"1713",1927-09-09,4.4
"1714",1927-09-10,3.6
"1715",1927-09-11,4.8
"1716",1927-09-12,7.4
"1717",1927-09-13,5
"1718",1927-09-14,4.1
"1719",1927-09-15,3.6
"1720",1927-09-16,3.6
"1721",1927-09-17,4.7
"1722",1927-09-18,4.1
"1723",1927-09-19,5.2
"1724",1927-09-20,4.1
"1725",1927-09-21,3.6
"1726",1927-09-22,4.7
"1727",1927-09-23,3.6
"1728",1927-09-24,3.6
"1729",1927-09-25,10.9
"1730",1927-09-26,5.8
"1731",1927-09-27,4.5
"1732",1927-09-28,3.9
"1733",1927-09-29,3.5
"1734",1927-09-30,3.3
"1735",1927-10-01,3.1
"1736",1927-10-02,2.8
"1737",1927-10-03,2.6
"1738",1927-10-04,2.5
"1739",1927-10-05,2.4
"1740",1927-10-06,2.2
"1741",1927-10-07,2.2
"1742",1927-10-08,2.2
"1743",1927-10-09,2.1
"1744",1927-10-10,2
"1745",1927-10-11,2
"1746",1927-10-12,1.9
"1747",1927-10-13,1.9
"1748",1927-10-14,1.9
"1749",1927-10-15,1.8
"1750",1927-10-16,1.8
"1751",1927-10-17,1.8
"1752",1927-10-18,1.7
"1753",1927-10-19,1.6
"1754",1927-10-20,1.6
"1755",1927-10-21,1.6
"1756",1927-10-22,1.6
"1757",1927-10-23,2.6
"1758",1927-10-24,2.2
"1759",1927-10-25,1.9
"1760",1927-10-26,1.7
"1761",1927-10-27,1.6
"1762",1927-10-28,1.6
"1763",1927-10-29,1.4
"1764",1927-10-30,1.4
"1765",1927-10-31,1.4
"1766",1927-11-01,1.4
"1767",1927-11-02,1.3
"1768",1927-11-03,1.3
"1769",1927-11-04,1.3
"1770",1927-11-05,1.2
"1771",1927-11-06,1.3
"1772",1927-11-07,1.4
"1773",1927-11-08,1.3
"1774",1927-11-09,1.3
"1775",1927-11-10,6.6
"1776",1927-11-11,4.1
"1777",1927-11-12,2.6
"1778",1927-11-13,2.2
"1779",1927-11-14,2
"1780",1927-11-15,1.8
"1781",1927-11-16,1.7
"1782",1927-11-17,1.6
"1783",1927-11-18,1.5
"1784",1927-11-19,1.4
"1785",1927-11-20,1.4
"1786",1927-11-21,1.6
"1787",1927-11-22,1.5
"1788",1927-11-23,1.6
"1789",1927-11-24,1.6
"1790",1927-11-25,1.5
"1791",1927-11-26,1.4
"1792",1927-11-27,1.3
"1793",1927-11-28,1.3
"1794",1927-11-29,1.3
"1795",1927-11-30,1.3
"1796",1927-12-01,1.3
"1797",1927-12-02,1.2
"1798",1927-12-03,1.2
"1799",1927-12-04,1.1
"1800",1927-12-05,1.1
"1801",1927-12-06,1
"1802",1927-12-07,1
"1803",1927-12-08,0.9
"1804",1927-12-09,0.9
"1805",1927-12-10,1
"1806",1927-12-11,0.9
"1807",1927-12-12,1.1
"1808",1927-12-13,1.4
"1809",1927-12-14,1.6
"1810",1927-12-15,1.9
"1811",1927-12-16,1.9
"1812",1927-12-17,1.6
"1813",1927-12-18,1.4
"1814",1927-12-19,1.4
"1815",1927-12-20,1.4
"1816",1927-12-21,1.3
"1817",1927-12-22,1.2
"1818",1927-12-23,4.4
"1819",1927-12-24,2.6
"1820",1927-12-25,2.5
"1821",1927-12-26,2.1
"1822",1927-12-27,1.9
"1823",1927-12-28,1.7
"1824",1927-12-29,1.5
"1825",1927-12-30,1.4
"1826",1927-12-31,1.3
"1827",1928-01-01,1.16
"1828",1928-01-02,1.16
"1829",1928-01-03,1.1
"1830",1928-01-04,1.05
"1831",1928-01-05,1.1
"1832",1928-01-06,1.1
"1833",1928-01-07,1.68
"1834",1928-01-08,1.38
"1835",1928-01-09,1.27
"1836",1928-01-10,1.56
"1837",1928-01-11,1.5
"1838",1928-01-12,1.27
"1839",1928-01-13,1.16
"1840",1928-01-14,1.1
"1841",1928-01-15,1.27
"1842",1928-01-16,2.75
"1843",1928-01-17,2.35
"1844",1928-01-18,2.04
"1845",1928-01-19,2.22
"1846",1928-01-20,2.55
"1847",1928-01-21,2.22
"1848",1928-01-22,2.1
"1849",1928-01-23,1.92
"1850",1928-01-24,1.92
"1851",1928-01-25,2.28
"1852",1928-01-26,2.28
"1853",1928-01-27,2.1
"1854",1928-01-28,1.98
"1855",1928-01-29,1.98
"1856",1928-01-30,1.92
"1857",1928-01-31,1.98
"1858",1928-02-01,1.98
"1859",1928-02-02,3.29
"1860",1928-02-03,3.09
"1861",1928-02-04,2.48
"1862",1928-02-05,2.1
"1863",1928-02-06,2.04
"1864",1928-02-07,1.86
"1865",1928-02-08,1.8
"1866",1928-02-09,1.74
"1867",1928-02-10,1.68
"1868",1928-02-11,2.55
"1869",1928-02-12,3.43
"1870",1928-02-13,4.34
"1871",1928-02-14,8.78
"1872",1928-02-15,12.9
"1873",1928-02-16,6.28
"1874",1928-02-17,4.29
"1875",1928-02-18,3.29
"1876",1928-02-19,2.75
"1877",1928-02-20,2.35
"1878",1928-02-21,2.1
"1879",1928-02-22,1.98
"1880",1928-02-23,1.86
"1881",1928-02-24,1.74
"1882",1928-02-25,1.62
"1883",1928-02-26,1.62
"1884",1928-02-27,1.56
"1885",1928-02-28,1.5
"1886",1928-02-29,1.44
"1887",1928-03-01,1.38
"1888",1928-03-02,1.38
"1889",1928-03-03,1.33
"1890",1928-03-04,1.16
"1891",1928-03-05,1.16
"1892",1928-03-06,1.21
"1893",1928-03-07,1.16
"1894",1928-03-08,1.21
"1895",1928-03-09,1.27
"1896",1928-03-10,1.27
"1897",1928-03-11,1.16
"1898",1928-03-12,1.1
"1899",1928-03-13,1.05
"1900",1928-03-14,1.05
"1901",1928-03-15,0.99
"1902",1928-03-16,0.94
"1903",1928-03-17,0.94
"1904",1928-03-18,0.94
"1905",1928-03-19,0.99
"1906",1928-03-20,0.89
"1907",1928-03-21,0.99
"1908",1928-03-22,0.94
"1909",1928-03-23,0.99
"1910",1928-03-24,1.1
"1911",1928-03-25,1.21
"1912",1928-03-26,2.01
"1913",1928-03-27,6.59
"1914",1928-03-28,3.02
"1915",1928-03-29,2.55
"1916",1928-03-30,2.16
"1917",1928-03-31,2.04
"1918",1928-04-01,2.22
"1919",1928-04-02,4.43
"1920",1928-04-03,3.92
"1921",1928-04-04,3.5
"1922",1928-04-05,4.58
"1923",1928-04-06,5.99
"1924",1928-04-07,3.92
"1925",1928-04-08,3.16
"1926",1928-04-09,2.82
"1927",1928-04-10,2.82
"1928",1928-04-11,2.75
"1929",1928-04-12,2.62
"1930",1928-04-13,2.55
"1931",1928-04-14,2.48
"1932",1928-04-15,3.09
"1933",1928-04-16,3.29
"1934",1928-04-17,3.36
"1935",1928-04-18,3.02
"1936",1928-04-19,2.68
